ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
2665,44,23170.922405452,0.08953151363578406,0,72,0,0,-72
2666,72,29526.21311985619,0.05917276384160391,0,91,0,0,-91
2667,33,34743.69528488365,0.2090579633771234,0,83,0,0,-83
2668,23,21308.939487343385,0.08509746285563623,1,310,24520,1965,26175
2669,28,21451.157934817995,0.21221880572991028,1,399,6094,2190,7885
2670,41,56739.93253052609,6.984454660293126e-05,1,85,8410,2034,10359
2671,56,22930.65764604032,0.055694583526425784,0,92,0,0,-92
2672,19,26355.32702969747,0.26530561468623876,1,562,7126,3253,9817
2673,37,25911.306317502902,0.04817063689130504,1,258,13196,1589,14527
2674,69,21318.46195445944,0.1636999069986245,1,30,6715,2312,8997
2675,55,28009.108522043534,0.08663347132042455,1,100,5514,1568,6982
2676,51,28488.92580606532,0.07087136502525165,1,630,7161,1584,8115
2677,26,92632.2583489762,0.23151289790912438,1,882,8322,1960,9400
2678,46,22889.747997828454,0.5048677817729165,1,83,5871,1663,7451
2679,24,21315.539983078885,0.032251577197606636,0,142,0,0,-142
2680,25,23503.872864858466,0.2408876918062322,1,924,5998,1457,6531
2681,67,21460.164873811522,0.07988171064373915,1,833,5947,1800,6914
2682,75,23865.048084327893,0.09338211304324588,1,112,7893,1841,9622
2683,72,31792.08087825335,0.2129974630943196,1,423,5572,2101,7250
2684,35,26413.842366785626,0.1485601182593827,1,216,9098,2634,11516
2685,52,127366.34435140567,0.07399914393411826,1,395,5242,1916,6763
2686,55,39830.96294307985,0.24518652716134182,1,893,50181,1642,50930
2687,21,26808.944328369238,0.037802962595705945,1,1241,12006,1935,12700
2688,75,32042.13144999031,0.0927212478944583,0,28,0,0,-28
2689,25,24494.24481250597,0.04243086923186088,0,9,0,0,-9
2690,67,20802.830098551138,0.08286188033652224,1,412,5448,1954,6990
2691,23,94703.01588073888,0.11586196670108985,1,2347,5938,2050,5641
2692,46,21025.230994526108,0.052683118590541256,1,764,7013,1758,8007
2693,18,24658.25200142119,0.0853397344612423,0,34,0,0,-34
2694,39,26840.667353160003,0.031584818855089035,1,1054,23057,3129,25132
2695,63,25721.790519668146,0.006558895902908639,1,235,5566,1768,7099
2696,20,51039.33569200335,0.23068534940666044,1,418,5392,1614,6588
2697,53,26593.307750244727,0.006304347051484535,0,14,0,0,-14
2698,23,27228.27008435174,0.0290819143688433,1,296,7369,1566,8639
2699,19,20863.31515764828,0.06079626716613967,1,142,5711,1566,7135
2700,70,22654.91461779099,0.21439925292827283,1,142,6093,1490,7441
2701,43,22671.093505508543,0.022386863935141724,1,190,5293,1824,6927
2702,46,21550.34194436852,0.12587977002810136,0,33,0,0,-33
2703,67,21463.1548408045,0.011754969038798632,1,199,7533,2238,9572
2704,39,33623.39005647527,0.13198165867001926,1,307,7333,1732,8758
2705,48,36897.113420522255,0.023139461217540434,1,1107,6892,1460,7245
2706,33,21591.28560080335,0.13969027324281988,0,70,0,0,-70
2707,49,26985.867886254233,0.24003042606923672,1,1584,6524,2240,7180
2708,31,69979.0875560085,0.01879250027519621,1,258,6065,1575,7382
2709,46,24616.24652567763,0.20462825405580576,1,283,10038,1557,11312
2710,21,27790.951886800158,0.19972738951595492,1,271,5277,1803,6809
2711,25,22525.67071315761,0.0793539080139175,1,135,8688,1801,10354
2712,38,20378.94491116804,0.052867747930342254,1,225,6918,2529,9222
2713,61,20205.299815525075,0.20187885909460082,1,64,10363,2168,12467
2714,47,30254.711907722987,0.346769537765291,1,652,5467,3291,8106
2715,49,28712.810799796596,0.27889509799360424,0,36,0,0,-36
2716,70,22275.002493006432,0.05152496225293727,0,152,0,0,-152
2717,71,32107.1620852476,0.06397136001436715,1,89,7371,1486,8768
2718,66,30514.385156255725,0.03936970146201287,1,822,5315,3036,7529
2719,19,22598.86561230952,0.06351210376459983,1,59,7685,1674,9300
2720,20,48542.2697440314,0.07168479768227735,1,254,7242,1570,8558
2721,43,46211.55356009796,0.035892814384637615,1,202,6497,1502,7797
2722,44,20538.44412313282,0.05392228777554107,0,120,0,0,-120
2723,63,21144.11107529221,0.006936696360638626,1,579,31638,1641,32700
2724,50,22266.867811678767,0.16385736687472655,1,706,5278,1503,6075
2725,56,23393.419973259795,0.1744224537985047,1,267,6717,1452,7902
2726,22,25002.462697047788,0.15056681253134618,1,140,6407,1494,7761
2727,44,43703.31336257055,0.16928177693614063,1,145,7683,1508,9046
2728,30,21614.148867532607,0.2270488846194924,1,125,13028,2355,15258
2729,29,22472.935034268536,0.050155342029517776,1,347,5543,1471,6667
2730,60,20265.945677941745,0.19876809991414682,0,17,0,0,-17
2731,22,23102.369672987603,0.15901210225986065,1,901,6662,1629,7390
2732,60,25597.279843539884,0.219683184414059,0,81,0,0,-81
2733,23,35401.502819941365,0.23140311925356305,1,20,7984,1737,9701
2734,32,20390.282945003673,0.028474017324276575,1,1246,5435,1492,5681
2735,24,20113.009230548705,0.05995564845158216,1,239,8899,1656,10316
2736,29,22188.403181584064,0.058526033467684715,0,52,0,0,-52
2737,47,23003.82322972903,0.07813958407516794,1,662,8079,1522,8939
2738,50,25890.482015014502,0.0026303407308785336,1,156,17300,1885,19029
2739,49,62231.01710306216,0.01852376083321054,1,41,7778,1633,9370
2740,46,22015.369294171905,0.3278433247522803,1,850,6781,1589,7520
2741,29,24766.114647811657,0.1270536965899082,1,1112,7297,1538,7723
2742,59,21062.24816196303,0.03593361775764828,1,633,8852,1479,9698
2743,21,64245.863803620814,0.010673525347142764,1,1008,14713,1977,15682
2744,35,30649.348478997785,0.10820278767332862,1,55,18418,1490,19853
2745,71,30160.080170842222,0.17452989986677778,1,125,5547,1631,7053
2746,31,23729.807932624135,0.003403628466716692,1,386,7990,4607,12211
2747,36,36080.35734924749,0.1752388924315538,0,24,0,0,-24
2748,60,24528.383611522397,0.003812181377185567,1,492,6427,1865,7800
2749,24,21992.598445031843,0.04307950739376555,1,823,13508,3244,15929
2750,28,22096.011663347104,0.16120923185198122,1,835,5903,2571,7639
2751,19,26758.11472667166,0.012308145796574176,0,32,0,0,-32
2752,23,43435.62349138594,0.03415125216316734,1,137,8036,2265,10164
2753,51,34792.35653687053,0.16135674502030942,0,110,0,0,-110
2754,44,21180.685836277884,0.009496956221243105,1,375,7168,1726,8519
2755,21,22140.770389433383,0.17273018119485828,1,783,5958,13417,18592
2756,23,21418.40617120387,0.030943031204807767,1,302,7544,1453,8695
2757,39,23601.24130375846,0.03610186119236205,1,524,6230,1742,7448
2758,45,25098.576334175137,0.30713496587520434,1,932,7008,1551,7627
2759,39,21720.281079187356,0.17419861983338722,1,85,5441,2012,7368
2760,75,36327.17885243023,0.2554153776705216,1,204,5531,3058,8385
2761,45,22109.985898804167,0.3632671947216341,0,17,0,0,-17
2762,22,43282.0445324329,0.02600520341945803,0,33,0,0,-33
2763,68,26501.89783493788,0.19928195496274098,1,907,5995,1480,6568
2764,18,21986.40669678507,0.0003410244883574942,1,469,8898,3119,11548
2765,36,32868.231228491866,0.030129674486200884,0,160,0,0,-160
2766,66,37855.92563976835,0.09730097756962464,1,286,7862,1718,9294
2767,38,54888.19421543586,0.05022273951772596,1,70,8603,2665,11198
2768,53,101345.84273630474,0.2787205533371981,0,97,0,0,-97
2769,69,23279.318745801018,0.07641976588865998,1,560,9253,2128,10821
2770,35,40362.79085286992,0.34434258096328657,0,167,0,0,-167
2771,25,88772.71310781929,0.17368485396859581,1,261,16646,2241,18626
2772,75,22886.24138318709,0.2508333127483894,0,1,0,0,-1
2773,29,26808.035181734598,0.10212025290930485,1,158,9606,1442,10890
2774,63,22148.52272579247,0.07237110845922777,1,491,7588,1687,8784
2775,46,20591.14562839755,0.4446703788990214,0,3,0,0,-3
2776,20,33553.14334803986,0.1362131898212245,1,443,6339,1869,7765
2777,64,53554.289140417925,0.021908392384058274,1,733,21909,2900,24076
2778,26,53087.38081775218,0.008310804397495947,0,36,0,0,-36
2779,32,31762.361829055975,0.002874114921775935,1,274,8616,1448,9790
2780,25,46162.08539775191,0.243595895048248,0,59,0,0,-59
2781,37,23421.558371713178,0.44319073310403684,1,92,5536,2120,7564
2782,63,20161.985776820828,0.1049669973831607,1,628,12997,2167,14536
2783,24,22976.265603696294,0.09113363317121309,1,896,8368,3660,11132
2784,39,21097.503168110317,0.04141360401198749,1,990,11715,1554,12279
2785,23,20808.66045384564,0.09991728535348109,1,402,14204,2021,15823
2786,49,22882.943229171837,0.10487763635951779,1,377,6796,1537,7956
2787,35,21347.932986138738,0.23177941958919912,1,182,5402,2689,7909
2788,24,34759.70496608337,0.059015077487429776,1,100,5974,1690,7564
2789,46,20067.564087192874,0.1794912365044976,0,3,0,0,-3
2790,35,23652.92283260891,0.11221632802765637,0,106,0,0,-106
2791,19,24126.89399960092,0.06376015761698232,1,478,7383,6056,12961
2792,42,28989.924489010886,0.06735744162238579,1,105,5241,1700,6836
2793,29,20073.775074890993,0.02339070273033099,1,462,8229,1451,9218
2794,27,24073.482060266506,0.009282782817227648,1,358,14766,1600,16008
2795,40,37957.85157229925,0.08512746273312975,1,288,14038,6189,19939
2796,32,24355.469053752826,0.051394654885511,1,73,6450,3227,9604
2797,74,23630.399880351313,0.20052439700918373,1,549,5956,8730,14137
2798,30,31029.502168741157,0.06895737513560023,1,586,5786,5484,10684
2799,73,33895.54769752385,0.17607523098971728,1,200,7386,2040,9226
2800,40,20409.524723585273,0.010515581284334706,0,129,0,0,-129
2801,30,28113.34912932156,0.1511130010694963,1,1567,7789,3001,9223
2802,40,20131.314499473014,0.06835501164493427,0,47,0,0,-47
2803,19,21439.592545923195,0.0402615405423235,1,544,7111,1537,8104
2804,30,34942.41459181863,0.03115246830957728,0,10,0,0,-10
2805,27,30490.339272045556,0.10374820311819036,1,405,19867,2247,21709
2806,61,27658.719885703405,0.022966619016246092,1,425,15206,1447,16228
2807,50,23062.190759073204,0.08731737914882477,0,43,0,0,-43
2808,18,51167.22184055266,0.28358908189052157,0,47,0,0,-47
2809,72,25665.010925317023,0.01884595114796988,1,1168,6887,2231,7950
2810,34,25572.472221679305,0.37606608554914056,0,5,0,0,-5
2811,60,22812.802018086288,0.07555705523543692,1,326,12728,3444,15846
2812,20,39189.29665280438,0.09911878066278579,0,37,0,0,-37
2813,60,20003.12765038798,0.1136695880162698,1,831,6737,2056,7962
2814,61,21055.591844533374,0.04590025841186591,0,66,0,0,-66
2815,52,22800.195260387893,0.2584503783229648,0,12,0,0,-12
2816,28,34243.38400196085,0.08618436095392723,1,596,7591,1802,8797
2817,47,54332.64654590914,0.03922026374001658,1,585,5339,1670,6424
2818,23,20848.95192867464,0.03238938363199145,1,237,7715,3368,10846
2819,27,27866.052511345362,0.09560823348114815,1,15,54674,1715,56374
2820,46,33231.27931074404,0.12090934045249456,1,483,9143,1446,10106
2821,35,24407.964618650512,0.0050623444226069,1,149,6343,1824,8018
2822,26,25050.657967770774,0.15537495224795655,1,777,6670,1879,7772
2823,26,40701.91341202516,0.08910769629676564,1,176,7308,1444,8576
2824,19,61871.31663269952,0.011574737004675373,1,1010,16045,1590,16625
2825,18,20419.345983665706,0.04346532072320886,1,351,6430,1974,8053
2826,18,28683.412389504676,0.051633559590893184,0,53,0,0,-53
2827,22,24222.14956423223,0.055650768406118795,1,120,9121,1960,10961
2828,20,26990.088440567182,0.11811033898032466,1,769,5363,2115,6709
2829,18,20882.932487675993,0.030507626622208933,1,643,7046,1801,8204
2830,47,27484.033370985057,0.06252891446417745,1,540,5984,2065,7509
2831,70,29037.789099371825,0.04899005067790656,1,143,7970,1602,9429
2832,28,25889.864007685705,0.01769254728224342,1,325,8976,1446,10097
2833,47,34718.44037701108,0.23005179081858956,0,130,0,0,-130
2834,29,28710.44249381565,0.19067720087434736,1,63,15233,1452,16622
2835,47,23050.27069048613,0.06809231677749841,1,231,8641,1467,9877
2836,37,31509.29218068628,0.008973399193967304,1,365,13390,2124,15149
2837,44,22292.967172293495,0.09584965118374271,1,118,5565,2053,7500
2838,21,28715.150284170766,0.43390587420534843,0,37,0,0,-37
2839,32,21009.351231936267,0.03419634013171449,1,353,8008,2852,10507
2840,74,71157.00907182138,0.09640055915426492,1,347,5888,2471,8012
2841,38,30293.641622117942,0.2724795759844999,1,815,5933,1865,6983
2842,32,30986.225228656698,0.04822686964413679,1,282,6377,2023,8118
2843,18,21623.068294831915,0.020807306241226214,1,63,6514,2320,8771
2844,26,33297.61946075315,0.27331781598049154,1,150,5822,1477,7149
2845,23,38233.02044931062,0.24741315384283308,1,993,18835,1682,19524
2846,67,44311.437879964054,0.3842006951833071,0,35,0,0,-35
2847,56,21837.325297208707,0.3634301834243125,0,19,0,0,-19
2848,25,21902.878292847134,0.18947119742706103,0,54,0,0,-54
2849,42,23088.52318720847,0.08709871657015779,1,37,6330,2599,8892
2850,26,35410.80203241039,0.07538837256173402,1,67,6253,2310,8496
2851,27,20292.089846157673,0.009496489647091346,1,1286,5491,1845,6050
2852,21,22171.687412150728,0.34675549390635296,0,68,0,0,-68
2853,30,28079.031494515966,0.09027362397555978,0,119,0,0,-119
2854,37,21171.109529195208,0.31662551529807503,1,169,14458,1577,15866
2855,33,23046.994597667715,0.03342467097018433,1,248,7189,3554,10495
2856,27,35805.35801905747,0.16801649125404552,0,108,0,0,-108
2857,20,21428.527689424478,0.11526997937243616,1,810,5410,1618,6218
2858,61,23008.96758027677,0.27300148682561626,0,8,0,0,-8
2859,40,27646.77641624353,0.019735953031706558,1,99,6612,2168,8681
2860,22,44340.57957886591,0.16943833438386643,1,840,9436,3401,11997
2861,41,30243.625868900363,0.17091580956325184,1,232,8818,1473,10059
2862,47,22109.424813656948,0.04188409546049792,1,77,6148,2372,8443
2863,20,24888.552093660877,0.07912597300865715,1,371,5638,1760,7027
2864,71,20350.84737501643,0.13625233413603952,1,133,9039,1455,10361
2865,23,21286.64961759796,0.1640160725712629,0,22,0,0,-22
2866,23,23069.709687295523,0.22509142092959525,1,220,9149,1494,10423
2867,26,22990.575833786403,0.0734350606549841,1,452,18101,1698,19347
2868,41,22875.368517409155,0.09529704080659607,1,174,10835,3353,14014
2869,42,28672.525977219666,0.2961933613300258,1,169,8519,2629,10979
2870,66,22100.82278414486,0.18014337400369732,0,84,0,0,-84
2871,24,41021.11482598481,0.0018330774114112681,1,245,6982,2026,8763
2872,31,21893.192245523383,0.1648180540419193,1,139,36711,1957,38529
2873,40,44089.55176494847,0.0769059863542325,0,17,0,0,-17
2874,69,33988.037367840065,0.16423209535614733,0,49,0,0,-49
2875,51,28975.09755345019,0.07330803238131454,1,491,5835,3661,9005
2876,74,23475.436687118417,0.2082627079813186,0,82,0,0,-82
2877,19,21152.77106228043,0.0300651285040116,1,259,9043,1600,10384
2878,45,22387.53821722666,0.14405198651239862,1,211,6059,1474,7322
2879,29,26271.698402977854,0.4175679816868383,0,84,0,0,-84
2880,55,24109.511434517797,0.010252438792399822,1,154,5459,1751,7056
2881,32,23692.046611861613,0.1041239581980474,1,133,7592,1626,9085
2882,67,37527.73190871813,0.2484893300485096,1,1245,5843,1713,6311
2883,70,26129.605257926327,0.062012065338776054,0,6,0,0,-6
2884,20,50584.93278066748,0.020431284003807497,1,282,12221,1675,13614
2885,24,20293.402722272946,0.245565940935084,0,9,0,0,-9
2886,56,47084.30148157759,0.22831806945254748,1,28,13550,1738,15260
2887,58,25413.133266278404,0.009783869142177081,1,208,10197,2131,12120
2888,20,31892.48823475642,0.48871240068588445,0,23,0,0,-23
2889,23,23321.287865188628,0.08032739209383977,1,840,6891,2180,8231
2890,25,21053.597261320872,0.07696668007907609,1,1339,10340,1576,10577
2891,31,23813.444035850043,0.04515641717639615,1,2206,6801,3265,7860
2892,25,21942.48181249995,0.08147029752505089,1,119,8256,3440,11577
2893,36,34542.654181998594,0.01384832116210487,1,274,11539,1569,12834
2894,52,26686.90052812789,0.20257972305715294,0,0,0,0,0
2895,19,35095.735974757765,0.17605970517566313,1,7,5640,1708,7341
2896,34,20031.15524134976,0.0845510217257318,1,1134,8200,4584,11650
2897,22,23743.32294405105,0.27992018951041725,1,655,9521,1667,10533
2898,58,60214.13042508506,0.30373619380258676,0,17,0,0,-17
2899,28,31046.57816506824,0.2289160148328392,1,1385,6743,1727,7085
2900,34,64353.980241241254,0.3132244568226039,1,812,33657,1961,34806
2901,67,44466.14045764708,0.09659419018098492,1,212,8245,7722,15755
2902,40,25525.10492547197,0.3738191388245344,0,66,0,0,-66
2903,41,24870.674082216752,0.1967428797335603,1,778,7067,2420,8709
2904,36,24561.017625893746,0.32527016383211343,0,56,0,0,-56
2905,22,20683.729916984463,0.10110600459145092,1,790,6242,1542,6994
2906,58,24494.850939213535,0.06378051214653026,1,951,5403,1661,6113
2907,21,24463.716783162516,0.04775325576928614,0,9,0,0,-9
2908,52,41924.55587048799,0.17203299356495724,1,265,7392,1711,8838
2909,25,30892.911297386258,0.41469304329038975,0,45,0,0,-45
2910,23,26578.490463390775,0.14290729877220473,0,2,0,0,-2
2911,54,22881.72348669237,0.035356585896738485,1,619,11428,1626,12435
2912,36,32598.65186065461,0.12039201370004075,0,74,0,0,-74
2913,31,26188.329635877093,0.027936660931827225,1,457,6577,2221,8341
2914,34,22151.549566981874,0.0033134933336745605,1,623,5402,2099,6878
2915,56,20763.34278355139,0.06349741939956624,1,283,5512,1514,6743
2916,46,21462.223484403537,0.3612577266347116,0,72,0,0,-72
2917,26,24936.23319000421,0.04088667483574595,1,659,8331,3071,10743
2918,43,26402.138021507224,0.28097763621150634,1,308,5802,2127,7621
2919,41,42228.66487781848,0.024707121046625678,0,21,0,0,-21
2920,23,23164.20382169488,0.0932963767722871,1,252,5609,1540,6897
2921,23,36740.01526581653,0.17655539747388818,1,973,7905,1845,8777
2922,42,24679.4906460714,0.07500427074516162,1,769,7153,1697,8081
2923,31,22679.684163281145,0.1962789991326838,0,38,0,0,-38
2924,65,33597.00653062276,0.06152298188389142,1,603,7929,1991,9317
2925,24,35543.34829421369,0.07691812992638947,1,953,5726,1492,6265
2926,34,20303.291072892313,0.028685623977035748,1,24,5814,5405,11195
2927,42,20571.76795011814,0.2969242522987508,1,91,6546,2912,9367
2928,30,31333.4111485862,0.1724890090705474,1,604,5581,2522,7499
2929,23,23949.804362205126,0.13529636989696836,1,314,14781,1954,16421
2930,22,34219.223802181295,0.10704040134890666,1,79,5611,2011,7543
2931,32,20631.163077221663,0.050624551895176464,1,833,5468,1533,6168
2932,29,20892.20239539557,0.25838030504762444,1,87,7128,1550,8591
2933,21,20013.721056380768,0.014011719200358475,1,747,6199,1553,7005
2934,50,22359.822322543685,0.2609065623685814,0,83,0,0,-83
2935,26,22307.71988885335,0.0020569151580815317,1,312,5640,2077,7405
2936,33,22935.932665118376,0.21032779407182325,0,33,0,0,-33
2937,26,36248.402628100645,0.19522903745462025,1,565,6600,1679,7714
2938,41,36864.54335542771,0.25588408010270675,0,45,0,0,-45
2939,33,23292.80002907376,0.03264255403489742,1,2514,13323,2402,13211
2940,43,23136.020352397696,0.048473411473072096,0,27,0,0,-27
2941,43,25298.141839681506,0.018546401766670002,1,90,5497,1673,7080
2942,62,22168.45668459853,0.23512506365469532,1,600,14067,2868,16335
2943,30,22621.998370922764,0.51370997197249,1,1141,8370,1574,8803
2944,28,30767.369738912792,0.20362976105396877,0,21,0,0,-21
2945,44,21862.049342098235,0.03964804783946534,1,96,5828,1914,7646
2946,66,20785.3830445433,0.21309381439727895,1,132,19924,4847,24639
2947,43,30897.18110584318,0.03858497822555753,1,585,9722,2254,11391
2948,30,24688.407168360347,0.04095750970528793,1,213,11381,1511,12679
2949,18,22591.24184586194,0.035313635681903446,1,170,7874,1812,9516
2950,74,22880.129073458484,0.02649892286751472,1,1902,5490,3486,7074
2951,35,22804.088626717006,0.5950967069700572,0,45,0,0,-45
2952,22,22501.965748676063,0.008902145969176312,1,71,6303,1990,8222
2953,49,34629.24496769573,0.03817814670596147,0,6,0,0,-6
2954,71,34839.523672806274,0.15404143987792981,0,28,0,0,-28
2955,32,20383.346722338727,0.0421868360631105,1,80,5553,1446,6919
2956,18,31247.824427468524,0.0473159871072209,1,537,7530,1750,8743
2957,37,72923.30895437469,0.3474485638378078,0,185,0,0,-185
2958,69,39465.73710638478,0.014227568997252056,1,359,9768,2931,12340
2959,74,24285.423332296737,0.029134465481444122,1,40,9928,1816,11704
2960,37,26847.70118398892,0.04945294138085548,1,519,7760,2435,9676
2961,29,33310.05935768649,0.05766872790847077,1,118,5374,2303,7559
2962,66,26735.688241359287,0.08458235670430113,0,14,0,0,-14
2963,69,21090.867204197333,0.005711013223706216,1,1558,7187,1546,7175
2964,23,24363.19270469495,0.16314150839937394,0,29,0,0,-29
2965,27,31347.361283120117,0.06589546684588432,1,122,5956,2765,8599
2966,26,20600.420622026533,0.043015163978852265,1,75,5643,1657,7225
2967,32,22349.148795663044,0.11077218132690596,1,571,17959,2082,19470
2968,74,27058.59140032633,0.03884462644420705,1,167,9509,3028,12370
2969,21,25696.022189496405,0.018348355761641382,1,1142,5941,1981,6780
2970,33,29388.758716457254,0.1846552533518549,1,573,6355,1819,7601
2971,18,22102.422796008585,0.05407949846654425,1,38,6560,1701,8223
2972,29,23233.812669126466,0.1424659066184961,1,156,6112,1566,7522
2973,58,33505.489610289296,0.13077461251811992,0,7,0,0,-7
2974,60,40272.75713751762,0.08852402584911098,1,132,6643,2353,8864
2975,29,20066.598717880963,0.15869523865899646,1,333,8236,3215,11118
2976,41,27449.20525831238,0.04868447573657579,1,361,19686,2146,21471
2977,40,35454.216899311556,0.05688568841740434,0,16,0,0,-16
2978,35,24393.36498451294,0.24569416042746453,0,8,0,0,-8
2979,37,20885.042960048468,0.22877022649154147,1,1268,5915,5142,9789
2980,22,24633.243127434613,0.2870466422795206,1,389,12898,1913,14422
2981,47,29829.535676523563,0.23351304173007578,1,1343,14914,1740,15311
2982,60,21349.60767998437,0.09509913696783621,1,425,8993,1860,10428
2983,49,26573.303013661858,0.13206622823069633,1,1561,10851,1476,10766
2984,29,23821.885811657696,0.04229076095148863,1,667,9193,2337,10863
2985,39,38968.95680410205,0.24239255765213755,1,210,11912,1640,13342
2986,58,21111.117001213297,0.049671996188612545,1,480,7123,2152,8795
2987,32,23422.888350934467,0.0033493392501813706,1,1132,8204,1460,8532
2988,67,20995.12383612061,0.21091961987863694,0,28,0,0,-28
2989,22,24489.589090036756,0.1750011891832408,1,152,13862,2784,16494
2990,21,21640.798088088864,0.13157772513253257,1,1133,5589,1741,6197
2991,47,20478.87183184477,0.19902004105575852,0,50,0,0,-50
2992,25,27159.51168777487,0.42287772206366187,0,52,0,0,-52
2993,70,28833.46944783313,0.23858441940063765,0,101,0,0,-101
2994,41,24041.44742630317,0.03404681289761304,1,1853,5506,2216,5869
2995,31,20444.354202676437,0.0854107857939835,1,1198,15566,2409,16777
2996,23,21717.74892497756,0.0740877235577746,1,1347,5782,2133,6568
2997,31,21037.20169909774,0.010634494250299343,1,349,9664,1899,11214
2998,49,74638.35546131556,0.00806227761913169,1,384,5357,1448,6421
2999,43,22489.2712897002,0.029449475537666067,0,0,0,0,0
3000,57,24125.548092585203,0.17321949589451183,1,235,5927,2414,8106
3001,23,20230.1575167005,0.06315215604180036,1,73,10789,1569,12285
3002,55,21231.16835416202,0.026840199478366883,1,780,8091,1524,8835
3003,36,22800.821371509246,0.011374264068034585,1,2154,5273,1492,4611
3004,35,27096.33416639418,0.050518419884360816,1,282,5688,1543,6949
3005,73,47707.82596902915,0.3044833969244244,1,316,7151,1723,8558
3006,21,25830.967966082822,0.047255584467454384,1,611,14166,2750,16305
3007,50,20972.252219598406,0.006354116961722559,1,80,6641,2119,8680
3008,45,25276.475431129864,0.005279517159730887,1,667,8223,5046,12602
3009,45,23826.827371663232,0.01135290248944361,0,22,0,0,-22
3010,31,20151.31173022072,0.19381510589898596,1,626,5290,1505,6169
3011,68,20140.70427291944,0.10740858297118,1,218,9979,1577,11338
3012,73,30022.80113772389,0.12943304532878122,1,1012,14240,1669,14897
3013,19,20186.59680174774,0.21523678055328435,1,715,11258,1644,12187
3014,20,21648.817990903794,0.03330230717646041,1,451,5533,1532,6614
3015,26,32389.1372121077,0.08450002936388923,0,23,0,0,-23
3016,18,58208.98355309673,0.18882943874961566,0,11,0,0,-11
3017,26,92327.92247724213,0.1839206823687843,1,707,10576,3538,13407
3018,40,21099.506042338988,0.05186646696442973,1,1096,5881,1770,6555
3019,35,28662.44298634304,0.4222683871883042,1,173,5765,2427,8019
3020,68,22471.98543249386,0.045695841810684944,1,868,6512,1470,7114
3021,29,48508.81699720266,0.07561662525330477,0,52,0,0,-52
3022,49,106477.5582979276,0.148908363260836,1,570,10951,2756,13137
3023,33,20324.13992360664,0.06916217156578536,0,159,0,0,-159
3024,52,41449.53940574843,0.24410866190420827,0,43,0,0,-43
3025,24,23838.012904660707,0.06285952621783746,0,85,0,0,-85
3026,35,23835.7749822586,0.008302549752825496,1,709,5523,1506,6320
3027,64,27180.663068880713,0.058011152916930285,1,254,6034,1879,7659
3028,71,23595.72671217457,0.22864517735116824,1,1390,7438,1758,7806
3029,20,21131.67470791877,0.019343167565659,1,95,5440,1722,7067
3030,22,36106.852869090726,0.3072672998786158,0,16,0,0,-16
3031,18,24891.2676826846,0.5479232055601008,0,1,0,0,-1
3032,29,23660.851447465622,0.02833472215609072,0,44,0,0,-44
3033,33,65692.24669299477,0.2661566793027852,0,4,0,0,-4
3034,23,27685.306991533365,0.20066429804041747,1,89,8307,2071,10289
3035,56,35451.63623787539,0.05918990262606898,1,123,21672,9965,31514
3036,37,25498.838990308024,0.32270548019908885,1,422,5767,1741,7086
3037,63,21569.211131095974,0.03563625644111015,1,252,7822,3646,11216
3038,67,23838.0301354439,0.05810128277182686,1,590,6024,2423,7857
3039,32,27873.571818998094,0.013647701112679534,0,5,0,0,-5
3040,38,55967.342749078154,0.0041311534153654055,0,6,0,0,-6
3041,38,22649.00179904383,0.16606740406175105,1,905,19300,1500,19895
3042,30,34849.40522515314,0.04254873789223511,1,460,8813,1756,10109
3043,36,20236.358977354004,0.07582941879160804,0,33,0,0,-33
3044,60,43533.190943695394,0.2610844814423308,0,56,0,0,-56
3045,37,35584.00768782396,0.17872997363013574,0,48,0,0,-48
3046,55,28688.234037390765,0.0978243823964636,1,2018,129654,1521,129157
3047,29,20617.403735986896,0.011808659924940608,1,39,10452,1840,12253
3048,59,22147.29233535463,0.09437245929962768,1,1348,9041,1773,9466
3049,54,20538.83646476939,0.28642861781800466,1,684,8989,1821,10126
3050,56,21751.225931464425,0.00956392392804678,1,176,17825,6177,23826
3051,42,28799.130528339618,0.036043178919914966,1,507,5948,1486,6927
3052,69,29283.259784009766,0.06793948342094329,1,298,11742,1626,13070
3053,22,23612.46596371282,0.002427226098141853,1,270,5370,1594,6694
3054,21,24221.58277550918,0.07654493205428028,0,116,0,0,-116
3055,22,21008.670088886636,0.09393314453504716,1,2526,6044,2459,5977
3056,38,21199.4246774756,0.35044619580564945,0,24,0,0,-24
3057,34,31978.711581668536,0.032074779687908284,1,444,6138,2774,8468
3058,73,20792.86917080647,0.13486686308835508,1,805,18617,1598,19410
3059,49,26586.127634221484,0.3050052734773383,0,15,0,0,-15
3060,25,28743.804108043958,0.24826626080567357,1,2752,6955,1467,5670
3061,45,20869.02494251309,0.00019106997651506012,1,1338,5305,1798,5765
3062,56,22006.0504466648,0.02148424662635806,0,110,0,0,-110
3063,59,96503.43316294544,0.14856921583940705,0,224,0,0,-224
3064,71,22837.874498109755,0.1341387318915588,1,359,17142,1740,18523
3065,24,25046.63939348624,0.08589044791409343,1,1048,5464,1566,5982
3066,56,20885.574486634152,0.22403964356787479,0,20,0,0,-20
3067,20,27738.22866914342,0.04810384522080596,0,1,0,0,-1
