ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
2663,55,29668.34159078998,0.07125990357612574,1,66,7992,1528,9454
2664,28,22628.576214849076,0.03723478870824267,1,1423,6502,1462,6541
2665,63,21833.482825031777,0.21868085809331833,0,18,0,0,-18
2666,18,21347.118436425848,0.10173448818105582,1,324,8534,2416,10626
2667,22,21654.727665427145,0.0799765142662886,1,643,6700,1607,7664
2668,19,22659.381845039694,0.1933466075005033,1,429,7050,1761,8382
2669,45,21594.89984365985,0.4240101227886318,1,284,7919,2145,9780
2670,56,21464.834948465577,0.018867915283719727,1,123,6149,4112,10138
2671,27,29983.979763223135,0.04798030291878816,1,565,6644,2186,8265
2672,64,25267.25219686752,0.42270148584401873,0,16,0,0,-16
2673,26,44599.584371840676,0.058052453840528984,0,6,0,0,-6
2674,48,21946.63420464845,0.011307584413912256,1,103,8260,1505,9662
2675,39,26534.714418462627,0.24268630015036635,1,818,5909,2028,7119
2676,23,22719.519940551112,0.18026741851619332,1,94,5486,1403,6795
2677,49,22144.501031363503,0.00956622498383716,1,456,5865,1578,6987
2678,26,22819.740453496524,0.10253952565319382,1,157,22425,1430,23698
2679,65,24013.73212114432,0.012766939490821541,1,133,6472,3309,9648
2680,27,21881.9356079563,0.10036658096711798,1,379,9095,1412,10128
2681,45,27757.04938817803,0.3465053464238715,1,250,5971,1443,7164
2682,18,30706.6011590559,0.016809822215961206,1,234,7899,1366,9031
2683,54,26848.19679961499,0.15802198039529594,1,504,16966,1737,18199
2684,48,22118.908716596736,0.016293939600764033,0,13,0,0,-13
2685,42,29465.16253006655,0.180150439212003,0,4,0,0,-4
2686,44,24696.044324570754,0.05827879615229781,0,52,0,0,-52
2687,22,23637.8976044751,0.2802858594658495,0,7,0,0,-7
2688,61,21074.000975475603,0.19028823450051285,1,1768,6115,3277,7624
2689,21,20438.587532495672,0.10839391801406927,1,690,12167,1510,12987
2690,44,20057.065499769036,0.1903816403181767,0,85,0,0,-85
2691,23,21979.02458094527,0.23487257022342653,1,783,8245,2530,9992
2692,64,22001.685723941628,0.1248401502006751,0,110,0,0,-110
2693,56,23690.37394019908,0.12157460273752739,0,18,0,0,-18
2694,69,24511.8065768119,0.08262756756325956,1,152,12474,1480,13802
2695,23,20034.607548559565,0.09762895045224508,1,503,5747,1937,7181
2696,26,35901.959549726394,0.03630636767050974,1,715,6805,1854,7944
2697,25,24783.587309901992,0.04306934642807601,1,113,8865,2201,10953
2698,71,22316.73891616375,0.19198408607114065,1,376,5314,1452,6390
2699,31,23579.9038454517,0.03539156542383344,0,35,0,0,-35
2700,18,21683.4233510854,0.2265671453172518,1,569,5641,1861,6933
2701,20,47916.691365649436,0.04355316360546091,1,778,5311,1632,6165
2702,31,20756.275129254205,0.018567060771062734,0,8,0,0,-8
2703,55,30055.5118257572,0.043440075254689306,1,52,18926,1810,20684
2704,55,97021.25575372601,0.0760948817345886,1,1008,7264,2120,8376
2705,18,33562.6268685712,0.0838525051129663,1,363,7723,1806,9166
2706,18,42297.59770313393,0.02156141754180497,1,549,5646,1453,6550
2707,47,22963.511979258976,0.07609885035896201,1,458,6260,2241,8043
2708,38,25399.824710797002,0.026872194933190322,0,11,0,0,-11
2709,45,24307.273205915728,0.05149978536228925,1,610,6270,1383,7043
2710,72,20486.611738229538,0.03456837221723398,1,1244,6187,1397,6340
2711,65,37311.54175920094,0.19337619818370402,0,71,0,0,-71
2712,32,46851.49870871759,0.06772864430716044,1,810,5794,1568,6552
2713,36,20061.890502999886,0.1513010467577871,0,64,0,0,-64
2714,26,20144.25797785863,0.22702868760938333,0,6,0,0,-6
2715,39,20038.229990080326,0.11296941491014044,1,1447,7961,1573,8087
2716,23,29488.088391706027,0.08264767420191362,0,40,0,0,-40
2717,23,49535.62262790459,0.02572085345954479,1,574,6246,1765,7437
2718,41,23636.02446302846,0.1521919261513195,0,43,0,0,-43
2719,21,27360.34716777586,0.06014422945112928,0,29,0,0,-29
2720,53,25266.818387047126,0.2730870765545855,1,298,6480,2352,8534
2721,29,38511.81070970906,0.25516688459721276,1,78,5821,1641,7384
2722,24,20890.209287592384,0.1471889469423048,1,536,9267,1347,10078
2723,70,24510.614875160856,0.07785175605697219,1,515,8450,1438,9373
2724,22,62330.061823598335,0.03053806900785896,1,125,10318,1346,11539
2725,18,42816.537630714476,0.37627487072726423,1,102,5290,2454,7642
2726,58,30542.124905085482,0.01975432202862539,1,361,5777,2251,7667
2727,34,41258.751992052734,0.4379190145587212,0,15,0,0,-15
2728,28,25729.12492580179,0.0652973471462593,1,140,8142,1667,9669
2729,25,24961.944802146187,0.0004886716015498875,1,1209,7101,1694,7586
2730,25,38817.862009362245,0.07902131822466724,0,9,0,0,-9
2731,69,22737.34108249454,0.01908911541318807,1,97,28238,3232,31373
2732,21,26875.347837724552,0.27922714666536325,0,25,0,0,-25
2733,23,22795.081867330915,0.404081511207342,0,29,0,0,-29
2734,29,20011.765930389487,0.03732058727590212,1,84,11649,1505,13070
2735,74,20205.89733742858,0.1443432746808382,1,53,6588,1571,8106
2736,45,22473.59934051385,0.19593770274326813,0,19,0,0,-19
2737,27,31686.69084881579,0.13113611537187186,1,809,21701,1495,22387
2738,19,23023.067998034898,0.10304382351236852,0,28,0,0,-28
2739,52,33059.1681599318,0.04010043146964431,1,461,5713,2613,7865
2740,26,26231.2189045029,0.2118473199248524,1,160,7925,1688,9453
2741,21,21006.54126235396,0.22258425658893868,0,6,0,0,-6
2742,27,23355.70580831675,0.3203610714152502,0,14,0,0,-14
2743,41,25542.348646588405,0.1766517508921015,1,477,5951,2077,7551
2744,21,29217.15367989949,0.01627158258069895,0,28,0,0,-28
2745,49,20337.927894225315,0.0725753258878284,1,578,10566,3527,13515
2746,74,26865.481382075275,0.08445942670389542,1,132,13586,1338,14792
2747,25,33545.3101519762,0.1824507080943799,1,312,28499,3347,31534
2748,20,35309.710397091956,0.02136574778250048,0,54,0,0,-54
2749,22,28723.217755470552,0.0687996192128639,1,113,7354,1538,8779
2750,74,23043.304775722052,0.11263845878531815,1,461,5810,2550,7899
2751,36,20316.346870563066,0.053737912057618055,1,2938,6307,1949,5318
2752,48,21888.48833235321,0.30791896719590167,0,10,0,0,-10
2753,71,25223.495641983143,0.016599946335592298,1,344,7641,2005,9302
2754,66,23742.773288076183,0.15147329235719356,1,1039,6611,3199,8771
2755,24,24780.369851879652,0.19891333087248853,0,15,0,0,-15
2756,49,29517.415431551784,0.04310990653244363,0,12,0,0,-12
2757,51,27413.79195741375,0.09646659326520374,1,1571,16138,1762,16329
2758,49,28038.885305569307,0.3439059367502861,0,48,0,0,-48
2759,58,37407.24019579428,0.15722064774477085,0,131,0,0,-131
2760,27,30030.83730545795,0.20612612444326753,0,130,0,0,-130
2761,71,42432.16250176136,0.024557334496218768,1,219,10743,2200,12724
2762,54,21106.810760335327,0.07253459152890426,1,475,6253,1512,7290
2763,53,29008.389800267636,0.14659762962824993,1,405,17814,1653,19062
2764,58,45990.33090773374,0.16145364626994388,1,229,9687,1773,11231
2765,30,34915.65900919879,0.07358076209888913,1,750,11224,1457,11931
2766,31,25210.202703633648,0.09578648392442429,0,43,0,0,-43
2767,59,21108.739567046527,0.02378816755533982,1,135,11858,1782,13505
2768,22,21939.289457694696,0.07758768839558322,1,464,5414,1676,6626
2769,48,36445.23862924112,0.15895192160187288,0,9,0,0,-9
2770,25,20519.12258632792,0.08578194964719955,1,289,8796,1573,10080
2771,31,37914.669835557565,0.04632708691875168,0,39,0,0,-39
2772,21,33609.38503634711,0.23263175942336473,1,961,5253,2027,6319
2773,32,22643.137980009567,0.03248482004020674,1,741,10820,1724,11803
2774,49,21052.644998475746,0.19473149658009373,0,30,0,0,-30
2775,30,31367.764246906157,0.1341887806648621,0,9,0,0,-9
2776,40,27360.117689371957,0.08096659510667652,1,298,7908,1418,9028
2777,29,46770.59307311142,0.04651766491883691,1,1021,15672,2442,17093
2778,32,22827.891751072428,0.030091164581401934,1,428,5939,1334,6845
2779,61,22803.593137343116,0.07882646719340174,1,598,7864,1563,8829
2780,19,30390.516214125317,0.25903366147415713,1,622,5777,1714,6869
2781,19,26295.488567418433,0.3485993307343732,1,66,12773,1336,14043
2782,75,20188.698818442695,0.017283393552597417,1,153,7075,1420,8342
2783,27,22235.164471303542,0.12188676975900829,1,468,6946,1437,7915
2784,31,25470.43581996625,0.07730418658032343,1,221,5947,2378,8104
2785,25,23423.920454441337,0.29988390846148916,1,485,6595,1491,7601
2786,20,26860.97841353914,0.06544728054401633,0,4,0,0,-4
2787,22,35600.42011073685,0.009181584959500609,1,267,8038,2575,10346
2788,19,31061.34960227588,0.06773663518917435,1,690,6709,2106,8125
2789,54,54803.87402719092,0.21341090186142275,1,770,5516,1464,6210
2790,63,20954.31408462832,0.13210781530179244,1,1583,5376,1613,5406
2791,25,20422.53835626588,0.34752062017766994,1,480,5272,1446,6238
2792,62,30978.30615400512,0.08085058149322513,1,802,5330,1918,6446
2793,19,21765.057292665526,0.010548260921642443,1,279,5987,2163,7871
2794,45,22529.544279899517,0.012033907094567718,1,368,6485,2188,8305
2795,73,30637.249106728585,0.008550169859608674,1,187,12565,1614,13992
2796,19,22059.05068733231,0.00413513030487454,1,1156,5430,3001,7275
2797,53,41376.47909875128,0.024908726023956534,1,519,6520,1525,7526
2798,27,20271.425548291187,0.022538341546990175,1,476,7601,2120,9245
2799,24,21159.559423605362,0.0063206084953075494,1,287,26262,4291,30266
2800,48,26181.462826004215,0.1626390446139402,1,779,29934,1775,30930
2801,50,33991.835439099144,0.11953934038578422,1,464,13888,1919,15343
2802,45,26117.282723503537,0.14016139743118686,1,222,5911,1460,7149
2803,38,21889.357389575518,0.07360079422895319,1,1133,11410,1839,12116
2804,44,23926.553728586332,0.25768140316899923,0,37,0,0,-37
2805,54,23654.67290762381,0.09687145290168667,0,48,0,0,-48
2806,71,25627.60422462133,0.09453224708221425,1,374,5737,1355,6718
2807,41,21354.43461836496,0.03658969372229491,1,137,10305,1839,12007
2808,53,26129.751512836978,0.0679585791140571,1,824,10089,2929,12194
2809,53,32403.844120492548,0.2925846809053047,1,114,16003,1507,17396
2810,52,20448.121240394194,0.002032828349764936,0,83,0,0,-83
2811,55,22029.44357457748,0.00908386085431591,1,186,5371,1346,6531
2812,65,27335.065708841517,0.2720571492963651,0,46,0,0,-46
2813,34,22210.941922142138,0.11189801768321878,1,890,6481,2222,7813
2814,30,23218.83024084342,0.041191597503368246,1,258,6988,1450,8180
2815,28,23950.83004694022,0.15903113070589797,1,266,5256,1724,6714
2816,42,20098.989231865406,0.0015226381122790075,1,1386,23941,1437,23992
2817,42,47349.152144668304,0.14147245286853513,1,783,5939,1435,6591
2818,19,25386.603947587933,0.1531138072370549,1,569,5986,1424,6841
2819,38,21884.317215017403,0.11111893143223536,0,45,0,0,-45
2820,63,28732.89977712114,0.11928716836869464,1,702,6080,1663,7041
2821,19,22863.615760303135,0.1738841433019781,0,83,0,0,-83
2822,25,45109.86655791607,0.2945565871099101,1,334,7789,3751,11206
2823,58,32306.897315667666,0.07695138400605445,1,980,9999,1364,10383
2824,65,25115.03423090474,0.142995305698654,0,68,0,0,-68
2825,45,25183.10670514298,0.06535311223538143,1,160,6298,1349,7487
2826,47,21641.196089581917,0.17287960032017366,0,40,0,0,-40
2827,46,20812.535196518533,0.13328495733773768,1,16,6004,1857,7845
2828,36,23201.390354536958,0.11513162033139308,1,343,10921,1406,11984
2829,24,27832.353842930057,0.5475691680358024,1,283,5495,1751,6963
2830,34,43504.116030689904,0.058676199793534445,0,97,0,0,-97
2831,73,20718.083948309948,0.22373351096110883,0,24,0,0,-24
2832,24,20069.394434365215,0.011475453146201593,0,31,0,0,-31
2833,56,41699.15645537416,0.16378641233845337,1,484,7787,1387,8690
2834,68,23211.886595605523,0.30937370648704005,1,265,6069,1639,7443
2835,26,22849.61423069251,0.12967791666719222,0,1,0,0,-1
2836,60,22066.13538146732,0.09564715289489162,1,693,5460,2322,7089
2837,36,21980.245838068073,0.000415684513676407,1,40,7097,2725,9782
2838,50,23557.16542637211,0.026288749365116958,1,188,6640,1403,7855
2839,67,20858.129002749705,0.10953605122307518,1,69,8567,1373,9871
2840,58,46250.80191014519,0.006335643871899406,1,951,16223,1442,16714
2841,65,21906.688426979184,0.24555214001381553,1,524,6142,1390,7008
2842,49,21862.335202988237,0.038915388448971876,1,147,5358,1345,6556
2843,27,24283.67710109716,0.10595609712407653,1,337,5999,2398,8060
2844,41,23534.209187778433,0.04915223627005545,0,322,0,0,-322
2845,31,25334.745339363057,0.2161300551710679,1,142,22824,1772,24454
2846,37,28500.59378519159,0.16749917957820412,0,18,0,0,-18
2847,53,20848.89688863098,0.09162729444734476,1,260,23632,1774,25146
2848,27,26688.840868183306,0.0051911463431105155,1,666,6585,1760,7679
2849,41,25537.095871469894,0.13024859584974982,1,205,6477,1344,7616
2850,52,77816.4001425751,0.1939861558357952,1,1178,6183,2271,7276
2851,29,24257.93433176212,0.15853616124242978,0,40,0,0,-40
2852,37,21513.699523136176,0.1975770759350767,1,581,8994,1423,9836
2853,27,28276.797682871813,0.05982373413531571,1,1204,5279,2222,6297
2854,23,28344.777181607922,0.0718241695949558,1,126,5374,6153,11401
2855,64,24395.633566627544,0.13829505042850582,0,5,0,0,-5
2856,40,20071.437981790095,0.368297383919597,1,680,7904,1736,8960
2857,52,37650.44761482411,0.1172235053542033,1,596,16043,1361,16808
2858,40,21010.17817105788,0.057057454509078974,1,122,11764,26794,38436
2859,42,21076.546592113504,0.03485482937693698,1,785,9978,1682,10875
2860,20,20236.5312122785,0.2326208268165162,1,60,8065,1419,9424
2861,57,29858.655208073284,0.04809798909556958,1,674,9495,1653,10474
2862,46,20605.4773422699,0.09419574530820995,0,40,0,0,-40
2863,53,20188.787479150924,0.17910726216711012,1,87,10245,2289,12447
2864,52,24677.075131375073,0.08600611917554986,1,259,5572,1561,6874
2865,49,21084.531227571188,0.036168334348842,1,357,5351,2908,7902
2866,28,21636.259970909687,0.004070225391341138,1,202,6680,1639,8117
2867,22,26852.951818832105,0.1853452929046688,1,362,7062,2152,8852
2868,19,33402.58427454047,0.11795838655033872,0,141,0,0,-141
2869,21,25577.83546614192,0.09326046085339629,1,182,12951,1563,14332
2870,43,20750.379533295712,0.04953724451469851,1,192,9256,1825,10889
2871,22,24916.13928723893,0.33606060142215133,0,7,0,0,-7
2872,38,21771.902269124294,0.007196705153242519,1,991,7954,2534,9497
2873,22,24884.19014635472,0.34507631112813986,1,204,6754,1622,8172
2874,35,72863.5089078601,0.39223458663459887,0,20,0,0,-20
2875,23,49384.30718774523,0.15870299252259767,1,37,6353,1642,7958
2876,51,44139.41001780747,0.1819900982641569,1,468,7618,1770,8920
2877,31,45790.92201774542,0.055157756493052906,0,13,0,0,-13
2878,31,30952.975394462275,0.08734804031602417,1,426,5449,1353,6376
2879,42,20666.13064348916,0.2030885820614293,1,1817,6693,3562,8438
2880,31,28596.407739763243,0.09271633814560841,0,130,0,0,-130
2881,46,22685.098181210396,0.12460241628839308,0,43,0,0,-43
2882,44,21259.871654312043,0.12922047080530188,0,18,0,0,-18
2883,20,21902.125708595653,0.0080088385735753,1,852,6021,1787,6956
2884,31,23137.98726953741,0.1780119645060072,1,1026,9706,1425,10105
2885,74,20888.194133074532,0.371248475558362,0,29,0,0,-29
2886,18,20022.598687822472,0.0111479588023465,1,1079,6400,1337,6658
2887,39,20065.599281630413,0.15019029010636273,1,175,8816,3448,12089
2888,43,39600.332554090826,0.08850437766833655,0,54,0,0,-54
2889,36,27128.970827526526,0.007432900070085772,1,19,7220,1627,8828
2890,67,23879.685317203453,0.07529339911681768,0,7,0,0,-7
2891,55,20096.618166574746,0.1296265179684155,0,17,0,0,-17
2892,27,36795.33736294531,0.01598647075272128,1,159,6686,1368,7895
2893,25,22309.056353442797,0.08396937241572373,1,497,5474,1470,6447
2894,22,37014.166602620724,0.3654951431532785,1,611,5496,1515,6400
2895,49,30640.60695216349,0.09441975828319998,1,336,9198,2054,10916
2896,18,21956.844387029192,0.033479567679928775,1,412,6452,1862,7902
2897,71,22496.993462127877,0.10287873156700772,1,905,6517,1395,7007
2898,26,25835.86780068036,0.1574529654840572,0,22,0,0,-22
2899,61,21273.201110444643,0.04623907500967016,1,15,14425,1633,16043
2900,46,36603.4307297329,0.1345937834740815,0,91,0,0,-91
2901,54,58998.799720642506,0.11565716130483789,1,392,8500,1388,9496
2902,18,33993.506365118046,0.05256060572697637,1,316,10396,2451,12531
2903,38,20021.874817700995,0.03546681825907015,1,202,9836,1554,11188
2904,69,20434.106068818142,0.12339920995288305,0,44,0,0,-44
2905,50,23477.80168587815,0.12252945666501537,1,803,6404,1703,7304
2906,36,23993.83049894782,0.022437971831931913,1,291,6475,2493,8677
2907,23,28762.376761282812,0.14555339479988424,0,20,0,0,-20
2908,68,22422.83210434478,0.18516980933308827,0,2,0,0,-2
2909,38,23419.63532432356,0.19905897043422874,0,45,0,0,-45
2910,68,20644.519660181024,0.016658000152339283,1,545,8086,1998,9539
2911,60,21407.775393936998,0.37209936811576,1,204,30988,1681,32465
2912,56,25497.40499028905,0.6449176776957708,0,14,0,0,-14
2913,68,23464.88179313352,0.18778850477850365,0,32,0,0,-32
2914,28,24311.58079825957,0.1808990389447987,1,688,5957,1366,6635
2915,37,26276.700956810564,0.027696904716303122,1,2690,5807,2198,5315
2916,44,20307.066357679487,0.04050858367314508,1,72,6814,1911,8653
2917,75,58146.36757617521,0.386025395702552,1,380,5251,1836,6707
2918,43,20099.681830257756,0.08643709735859005,0,86,0,0,-86
2919,31,45683.227498713815,0.11409801258436574,1,609,5919,7156,12466
2920,75,22584.927573142922,0.2339196998828536,1,329,5472,1581,6724
2921,23,20302.14299028466,0.02740729933685153,1,148,5293,2319,7464
2922,49,54188.1257621225,0.18235321074267968,1,405,7942,1811,9348
2923,43,20933.696586590595,0.34761143754966817,1,437,7458,1428,8449
2924,19,32605.4493129211,0.20687412021843027,1,1196,5834,1844,6482
2925,30,21061.235576264444,0.09138223598867881,1,222,8226,1628,9632
2926,38,21077.922054008985,0.06416239449364558,1,73,5836,2097,7860
2927,42,62479.16316024963,0.3489812182244116,0,99,0,0,-99
2928,46,23743.13226069045,0.07474672843080174,0,38,0,0,-38
2929,22,24755.451283921582,0.00461296436350317,1,664,10209,2140,11685
2930,29,20363.350377379593,0.3225848439545356,0,35,0,0,-35
2931,60,20488.71488920634,0.22234339579880874,1,1514,27724,1780,27990
2932,55,22196.232118749846,0.10603531524891775,1,245,5588,2325,7668
2933,20,70607.76706014226,0.0491951708231715,1,788,5239,1663,6114
2934,40,26793.309894537837,0.2873929508569127,1,377,5744,1362,6729
2935,62,20142.644184863133,0.007782981778073738,1,291,7174,1523,8406
2936,48,22554.795062081903,0.6600973218915642,0,64,0,0,-64
2937,75,21459.626031800977,0.021456017169667302,1,690,10456,3653,13419
2938,23,51791.17274292126,0.06074436073800782,1,209,6721,2236,8748
2939,20,39065.37513351881,0.29278575614754426,1,1178,9640,1412,9874
2940,38,29997.984118121265,0.10654601212143652,1,1174,8514,2668,10008
2941,20,25747.814433996966,0.07637551201225128,1,690,12556,4656,16522
2942,26,32997.36298828361,0.13618411278064932,1,173,9056,3766,12649
2943,39,32361.210684373124,0.1966249378852853,0,37,0,0,-37
2944,51,23684.563474157625,0.1483343939540548,1,955,8818,3364,11227
2945,71,24415.77094950054,0.026916307295516587,0,100,0,0,-100
2946,32,38739.10976569075,0.2738241312670986,0,55,0,0,-55
2947,63,23105.376229496862,0.24974529559226724,0,272,0,0,-272
2948,40,20427.93863648935,0.043171018093152026,1,402,16971,1758,18327
2949,25,46153.90436463432,0.02105754850582565,1,176,7510,1740,9074
2950,55,21712.31588908081,0.07976063403508836,1,49,8715,2828,11494
2951,21,23488.575991325117,0.13175734747541892,1,336,11067,1461,12192
2952,35,48298.49269071465,0.04169043711437586,1,155,13943,1627,15415
2953,43,35401.13076569092,0.19567441128299942,1,171,6728,2364,8921
2954,33,21251.587878404433,0.18367956026646054,1,515,24244,3383,27112
2955,45,31834.473875273092,0.012748700835873077,1,967,9136,1366,9535
2956,75,36511.84259104707,0.002778564398782277,1,114,6723,1679,8288
2957,21,38146.801656686475,0.05987273215406463,0,20,0,0,-20
2958,45,22266.467732482288,0.225085242127325,1,1627,6297,1373,6043
2959,59,20250.922268902552,0.1856363012372758,1,607,5572,2222,7187
2960,24,38672.17904190128,0.02388066884345633,1,529,7380,1501,8352
2961,33,163125.10841029428,0.2946533315422423,1,265,9316,1722,10773
2962,21,26358.529498814874,0.04766210370977864,1,349,13728,1540,14919
2963,54,44197.49223825778,0.026277112940081553,1,48,7250,1642,8844
2964,50,20678.831491027555,0.15002525216878526,1,1985,6802,2349,7166
2965,21,100621.14517569245,0.20509614289916395,1,691,6856,1718,7883
2966,55,22124.440592031162,0.09025743280076734,1,813,5586,1357,6130
2967,65,74305.21856321734,0.1350155207768238,1,339,5347,1375,6383
2968,70,84010.5068766139,0.10146084596615854,0,42,0,0,-42
2969,19,30196.59008139875,0.01075777536806685,1,452,11087,1395,12030
2970,69,21718.970849976453,0.08285057061632466,0,7,0,0,-7
2971,22,41084.54302214567,0.03640586210977741,1,314,7779,1654,9119
2972,37,55108.709617477885,0.23783111576223803,1,89,7787,1389,9087
2973,22,21594.39578760024,0.3823249936226362,0,35,0,0,-35
2974,45,53790.23678254501,0.04434518185577501,1,156,7749,1352,8945
2975,31,29786.548347662712,0.010472463925352359,1,92,5286,2863,8057
2976,20,21902.208993440334,0.21503171365793905,1,103,5374,1743,7014
2977,33,52814.60085085169,0.1162390719270887,0,44,0,0,-44
2978,40,27859.23825800049,0.000793123543740841,1,74,7872,1537,9335
2979,19,61533.35623801245,0.17823887948443343,1,265,7049,1444,8228
2980,28,44101.21886368092,0.06065414502426856,1,236,113421,1646,114831
2981,63,28422.777886764325,0.285606293958587,1,111,5363,2278,7530
2982,34,22040.03040700205,0.24875986055525207,0,46,0,0,-46
2983,72,25313.556037271555,0.291524948744228,1,639,5438,1361,6160
2984,18,20650.360914398287,0.015953061527539156,1,465,7298,2548,9381
2985,62,20783.066221612444,0.3481630152595884,0,460,0,0,-460
2986,21,23833.079231912903,0.09162119264394229,1,1047,9192,2793,10938
2987,32,27109.082131173207,0.07890365733243296,0,4,0,0,-4
2988,54,23244.900045383612,0.06833856302579037,0,1,0,0,-1
2989,51,28944.450952704625,0.1726992822210762,0,16,0,0,-16
2990,48,26601.05348924484,0.1366351209684122,0,119,0,0,-119
2991,53,20214.598871356066,0.06608911889462647,1,673,22831,3342,25500
2992,29,20107.897721470792,0.26538940314321824,0,44,0,0,-44
2993,24,30711.76956438461,0.13950309864025656,1,53,34998,1549,36494
2994,43,22254.230376173764,0.07275803742312806,0,2,0,0,-2
2995,26,21062.886740071943,0.0591086942632359,1,311,19325,1511,20525
2996,64,33430.7162858081,0.16018661715221183,1,2231,12943,2345,13057
2997,25,31518.665523371892,0.32017477353982643,0,7,0,0,-7
2998,40,28640.938944895945,0.17935285856892416,1,36,6254,1439,7657
2999,20,43001.26670102094,0.12696959590074677,1,61,13966,3289,17194
3000,35,29160.525405999964,0.14219250074211426,1,1172,7050,2119,7997
3001,35,34071.0742490539,0.2212830859388998,0,38,0,0,-38
3002,22,20199.69353473119,0.4022784915728719,1,1002,24860,3404,27262
3003,61,20784.963826406594,0.06783134245734047,1,158,6490,1427,7759
3004,67,33671.23223260473,0.08387083518485423,1,159,5559,1458,6858
3005,57,24066.538114514093,0.027920845111277695,1,210,5247,2037,7074
3006,26,30515.402642543635,0.01818697222735482,1,649,5865,1356,6572
3007,34,32370.3584215942,0.194283823132867,1,648,5637,1718,6707
3008,31,26123.062390479852,0.010992803559583972,1,1234,6107,1417,6290
3009,21,53556.17136144958,0.2369826158404728,1,403,8661,1437,9695
3010,63,20949.756158678934,0.014952134614793524,1,434,13862,1345,14773
3011,36,28905.551406450417,0.10686882050343481,1,634,6939,1793,8098
3012,49,31458.065951032644,0.07849439219042956,1,391,9201,11999,20809
3013,62,23780.085887131787,0.08919574802840938,1,300,5442,2804,7946
3014,21,20324.31490099756,0.1444828896476507,0,31,0,0,-31
3015,42,46750.77772463629,0.24302738134669116,1,1327,6415,2172,7260
3016,68,23864.850991930994,0.49499987708483034,1,616,6928,2227,8539
3017,47,20234.689075255737,0.04645514694202441,1,523,7808,1461,8746
3018,20,20124.236338708382,0.07479399818019374,1,3295,5973,1998,4676
3019,75,25812.727690255433,0.022893641257647864,1,379,9849,11334,20804
3020,18,20093.64134576299,0.036680755516426626,1,365,11788,1403,12826
3021,40,20061.78865086507,0.018078446729125355,1,330,7722,1982,9374
3022,18,31146.430653764524,0.15944003274937024,1,313,5476,1581,6744
3023,73,20723.823798258127,0.027547876884467377,1,252,8522,1838,10108
3024,22,35638.96593139407,0.13272261919812672,0,8,0,0,-8
3025,66,29475.75003906686,0.24008174938708585,1,451,11441,1821,12811
3026,33,22908.16477878022,0.2528980560870354,1,79,5432,2218,7571
3027,25,21954.1887165678,0.16839079807666144,0,54,0,0,-54
3028,20,38555.236165476934,0.20278032220781872,0,15,0,0,-15
3029,43,25298.31806817822,0.06600396356728179,0,1,0,0,-1
3030,72,25406.681468120565,0.008176370487889701,1,116,23277,1531,24692
3031,56,29186.349928646385,0.015960566894449423,1,186,8829,1374,10017
3032,44,24526.933967470406,0.053097917250170094,1,95,8450,1551,9906
3033,26,22186.82316499068,0.21677567904038184,1,581,6370,2015,7804
3034,43,25183.126869259388,0.2364923439210937,1,680,14649,1543,15512
3035,38,22464.810639188956,0.039122485312879415,1,227,6710,1512,7995
3036,55,30231.09736881394,0.18077089043991076,1,708,7639,3779,10710
3037,19,20005.243476302297,0.09197807555808844,1,251,11391,1468,12608
3038,55,21307.777538526872,0.12796948223194504,1,497,5709,1362,6574
3039,52,20471.77989616698,0.09881468910369336,1,333,27200,1372,28239
3040,26,20692.9176362535,0.07742421653572054,1,111,6087,7918,13894
3041,67,21796.181014187987,0.014183340833883033,1,554,15211,2103,16760
3042,26,20610.619546999125,0.20018850575423666,1,864,8802,1561,9499
3043,26,33920.9890709463,0.03305200448590187,0,68,0,0,-68
3044,69,27292.730959717876,0.18049357322337595,1,1590,10694,2688,11792
3045,40,31275.37529585775,0.24797459758791635,0,70,0,0,-70
3046,66,23807.57581262973,0.00204968841764422,1,215,14114,1963,15862
3047,30,31619.990410546845,0.07548075616542353,1,127,5871,1815,7559
3048,71,27737.03900852102,0.012851669847659626,1,494,7590,3163,10259
3049,68,28139.44987422313,0.044737567147344254,0,64,0,0,-64
3050,72,22238.34768356527,0.001596465246497988,1,662,24803,1704,25845
3051,38,21487.353592686173,0.15034003515172778,0,10,0,0,-10
3052,47,42094.97843088023,0.16107585093293697,0,8,0,0,-8
3053,20,29632.88188954631,0.15838256725892388,1,676,8788,1494,9606
3054,57,23683.113855450887,0.17947942196750888,1,341,5846,1600,7105
3055,41,25697.99767247563,0.1248784589398601,1,738,5318,1416,5996
3056,41,49586.97436219192,0.2110391011949101,1,377,5639,1746,7008
3057,22,22084.877312407654,0.2612805172362656,1,325,7173,1422,8270
3058,20,24992.999822374346,0.24139660776626792,0,64,0,0,-64
3059,74,29076.068150717565,0.005154908189021747,1,1133,5683,1456,6006
3060,51,29645.003602388464,0.35986301045793684,1,584,17273,2304,18993
3061,46,24037.174728511527,0.01249853590264749,0,111,0,0,-111
3062,47,24854.266925190004,0.13277062774667264,1,1275,9099,1908,9732
3063,33,23131.333008778423,0.06439179631408017,1,1264,17659,1351,17746
3064,21,21408.992279346032,0.424292423256013,0,86,0,0,-86
3065,29,23373.752945293672,0.07802768681684943,1,97,6709,1407,8019
3066,45,21839.038071744355,0.025961026465647064,1,410,11711,3085,14386
